Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
Kaveri Travels,A/C Sleeper (2+1),22:55,05:00,06h 05m,INR 700,29 Seats available,"3.6
103",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
Kamakshi Tours And Travels,A/C Seater / Sleeper (2+1),22:25,06:20,07h 55m,INR 600,27 Seats available,"3.9
70",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
APSRTC - 3332,Super Luxury (Non AC Seater 2+2 Push Back),16:30,22:00,05h 30m,INR 386,34 Seats available,"3.5
5",https://www.redbus.in/bus-tickets/amalapuram-to-visakhapatnam,Amalapuram to Visakhapatnam
APSRTC - 24275,Super Luxury (Non AC Seater 2+2 Push Back),17:00,22:50,05h 50m,INR 386,34 Seats available,"4.4
8",https://www.redbus.in/bus-tickets/amalapuram-to-visakhapatnam,Amalapuram to Visakhapatnam
APSRTC - 3324,Super Luxury (Non AC Seater 2+2 Push Back),17:30,23:00,05h 30m,INR 386,31 Seats available,"1.9
7",https://www.redbus.in/bus-tickets/amalapuram-to-visakhapatnam,Amalapuram to Visakhapatnam
APSRTC - 2217,Super Luxury (Non AC Seater 2+2 Push Back),18:30,00:30,06h 00m,INR 386,34 Seats available,"3.2
5",https://www.redbus.in/bus-tickets/amalapuram-to-visakhapatnam,Amalapuram to Visakhapatnam
APSRTC - 3104,Super Luxury (Non AC Seater 2+2 Push Back),19:00,01:22,06h 22m,INR 355,29 Seats available,4.1,https://www.redbus.in/bus-tickets/amalapuram-to-visakhapatnam,Amalapuram to Visakhapatnam
APSRTC - 24281,Super Luxury (Non AC Seater 2+2 Push Back),20:00,02:15,06h 15m,INR 386,34 Seats available,4.1,https://www.redbus.in/bus-tickets/amalapuram-to-visakhapatnam,Amalapuram to Visakhapatnam
APSRTC - 3326,Super Luxury (Non AC Seater 2+2 Push Back),20:30,02:00,05h 30m,INR 386,34 Seats available,"4.0
17",https://www.redbus.in/bus-tickets/amalapuram-to-visakhapatnam,Amalapuram to Visakhapatnam
APSRTC - 2405,Super Luxury (Non AC Seater 2+2 Push Back),21:15,03:00,05h 45m,INR 386,34 Seats available,"4.0
9",https://www.redbus.in/bus-tickets/amalapuram-to-visakhapatnam,Amalapuram to Visakhapatnam
APSRTC - 23539,Super Luxury (Non AC Seater 2+2 Push Back),21:45,03:30,05h 45m,INR 386,34 Seats available,"3.3
13",https://www.redbus.in/bus-tickets/amalapuram-to-visakhapatnam,Amalapuram to Visakhapatnam
APSRTC - 3472,INDRA(A.C. Seater),22:00,03:00,05h 00m,INR 467,38 Seats available,"4.5
47",https://www.redbus.in/bus-tickets/amalapuram-to-visakhapatnam,Amalapuram to Visakhapatnam
APSRTC - 2837,Super Luxury (Non AC Seater 2+2 Push Back),22:15,03:30,05h 15m,INR 386,34 Seats available,"3.6
4",https://www.redbus.in/bus-tickets/amalapuram-to-visakhapatnam,Amalapuram to Visakhapatnam
APSRTC - 2538,Super Luxury (Non AC Seater 2+2 Push Back),22:30,04:15,05h 45m,INR 386,34 Seats available,"4.1
31",https://www.redbus.in/bus-tickets/amalapuram-to-visakhapatnam,Amalapuram to Visakhapatnam
APSRTC - 23551,Super Luxury (Non AC Seater 2+2 Push Back),23:00,04:45,05h 45m,INR 386,32 Seats available,"4.0
46",https://www.redbus.in/bus-tickets/amalapuram-to-visakhapatnam,Amalapuram to Visakhapatnam
APSRTC - 2536,INDRA(A.C. Seater),23:15,04:30,05h 15m,INR 467,34 Seats available,"4.2
84",https://www.redbus.in/bus-tickets/amalapuram-to-visakhapatnam,Amalapuram to Visakhapatnam
APSRTC - 2526,Super Luxury (Non AC Seater 2+2 Push Back),23:30,05:15,05h 45m,INR 386,30 Seats available,"4.7
42",https://www.redbus.in/bus-tickets/amalapuram-to-visakhapatnam,Amalapuram to Visakhapatnam
Morning Star Travels,A/C Sleeper (2+1),23:55,05:00,05h 05m,INR 790,19 Seats available,"3.2
7",https://www.redbus.in/bus-tickets/amalapuram-to-visakhapatnam,Amalapuram to Visakhapatnam
Navayuga Travels,A/C Sleeper (2+1),23:59,05:10,05h 11m,INR 699,20 Seats available,3.6,https://www.redbus.in/bus-tickets/amalapuram-to-visakhapatnam,Amalapuram to Visakhapatnam
Vahini Travels,NON A/C Push Back (2+2),23:00,04:00,05h 00m,INR 444,27 Seats available,3.8,https://www.redbus.in/bus-tickets/amalapuram-to-visakhapatnam,Amalapuram to Visakhapatnam
APSRTC - 4019,Super Luxury (Non AC Seater 2+2 Push Back),16:25,03:15,10h 50m,INR 661,33 Seats available,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
APSRTC - 3669,Super Luxury (Non AC Seater 2+2 Push Back),16:45,03:15,10h 30m,INR 661,31 Seats available,"2.2
5",https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
APSRTC - 3870,VENNELA (A.C. SLEEPER),17:10,00:50,07h 40m,INR 1066,11 Seats available,"3.8
17",https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
APSRTC - 35087,Super Luxury (Non AC Seater 2+2 Push Back),17:30,04:00,10h 30m,INR 661,33 Seats available,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
APSRTC - 3872,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),18:00,02:00,08h 00m,INR 813,33 Seats available,"4.2
18",https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
APSRTC - 3677,Super Luxury (Non AC Seater 2+2 Push Back),18:00,04:15,10h 15m,INR 661,28 Seats available,"3.6
4",https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
APSRTC - 4830,Super Luxury (Non AC Seater 2+2 Push Back),18:15,04:30,10h 15m,INR 661,34 Seats available,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
APSRTC - 3955,Super Luxury (Non AC Seater 2+2 Push Back),18:25,06:20,11h 55m,INR 661,33 Seats available,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
APSRTC - 3655,Super Luxury (Non AC Seater 2+2 Push Back),19:00,05:45,10h 45m,INR 661,33 Seats available,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
APSRTC - 47414,Super Luxury (Non AC Seater 2+2 Push Back),19:00,04:45,09h 45m,INR 661,33 Seats available,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
APSRTC - 47278,INDRA(A.C. Seater),19:15,03:30,08h 15m,INR 800,17 Seats available,"4.4
19",https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
APSRTC - 4848,Super Luxury (Non AC Seater 2+2 Push Back),19:15,04:45,09h 30m,INR 661,25 Seats available,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
APSRTC - 3673,Super Luxury (Non AC Seater 2+2 Push Back),19:25,06:00,10h 35m,INR 661,7 Seats available,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
APSRTC - 2637,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),19:30,02:40,07h 10m,INR 813,45 Seats available,"4.0
10",https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
APSRTC - 3725,Super Luxury (Non AC Seater 2+2 Push Back),19:45,05:50,10h 05m,INR 661,31 Seats available,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
Svkdt travels,A/C Sleeper (2+1),23:00,06:45,07h 45m,INR 890,16 Seats available,"4.4
352",https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
Rajesh Transports,NON A/C Sleeper (2+1),23:30,05:45,06h 15m,INR 910,1 Seat available,"4.5
76",https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
Sai Sri Krishna Travels,A/C Sleeper (2+1),23:00,06:30,07h 30m,711,18 Seats available,"4.8
56",https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
Rajesh Transports,A/C Sleeper (2+1),20:20,04:00,07h 40m,INR 1065,5 Seats available,"4.8
41",https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
Orange Tours and Travels Platinum,Volvo Multi-Axle Sleeper A/C (2+1),22:45,05:00,06h 15m,990,6 Seats available,"3.5
116",https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
APSRTC - 4482,Super Luxury (Non AC Seater 2+2 Push Back),22:00,02:55,04h 55m,INR 427,27 Seats available,"3.5
130",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad
APSRTC - 4537,Super Luxury (Non AC Seater 2+2 Push Back),22:05,03:10,05h 05m,INR 427,26 Seats available,"4.3
21",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad
APSRTC - 4553,Super Luxury (Non AC Seater 2+2 Push Back),22:15,03:25,05h 10m,INR 427,25 Seats available,"4.1
60",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad
APSRTC - 4526,Super Luxury (Non AC Seater 2+2 Push Back),22:35,03:40,05h 05m,INR 427,7 Seats available,"3.6
35",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad
APSRTC - 5816,Super Luxury (Non AC Seater 2+2 Push Back),22:40,03:25,04h 45m,INR 435,22 Seats available,"3.9
69",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad
APSRTC - 4532,STAR LINER(NON-AC SLEEPER 2+1),22:50,03:55,05h 05m,INR 553,4 Seats available,"4.5
135",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad
APSRTC - 4447,Super Luxury (Non AC Seater 2+2 Push Back),23:00,03:40,04h 40m,INR 427,15 Seats available,"4.0
120",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad
APSRTC - 4516,Super Luxury (Non AC Seater 2+2 Push Back),23:05,04:10,05h 05m,INR 427,12 Seats available,"4.2
85",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad
APSRTC - 4530,Super Luxury (Non AC Seater 2+2 Push Back),23:35,04:40,05h 05m,INR 427,18 Seats available,"3.9
121",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad
VSN Travels,A/C Sleeper (2+1),22:40,05:30,06h 50m,INR 650,10 Seats available,"4.5
90",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad
Kundana Travels,Non A/C Seater / Sleeper (2+1),22:45,05:55,07h 10m,INR 349,16 Seats available,"4.1
127",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad
SRI MARUTHI TRAVELS,Non A/C Seater / Sleeper (2+1),22:45,06:00,07h 15m,INR 399,17 Seats available,"3.9
32",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad
Kundana Travels,NON A/C Seater (2+2),22:45,05:55,07h 10m,INR 990,32 Seats available,3.9,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad
Lakshmi Gayatri Travels,NON A/C Hi-Tech (2+2),22:50,04:55,06h 05m,INR 349,20 Seats available,"3.1
119",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad
APSRTC - 4796,Super Luxury (Non AC Seater 2+2 Push Back),19:30,06:40,11h 10m,INR 668,34 Seats available,"3.2
6",https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Eluru to Hyderabad
APSRTC - 4798,Super Luxury (Non AC Seater 2+2 Push Back),19:45,06:10,10h 25m,INR 631,19 Seats available,"3.3
12",https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Eluru to Hyderabad
APSRTC - 4802,Super Luxury (Non AC Seater 2+2 Push Back),20:15,04:50,08h 35m,INR 623,17 Seats available,"4.7
16",https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Eluru to Hyderabad
APSRTC - 4820,Super Luxury (Non AC Seater 2+2 Push Back),21:00,05:40,08h 40m,INR 569,16 Seats available,"4.5
48",https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Eluru to Hyderabad
APSRTC - 4804,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,06:45,09h 45m,INR 623,37 Seats available,"2.6
7",https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Eluru to Hyderabad
APSRTC - 4893,Super Luxury (Non AC Seater 2+2 Push Back),21:15,05:20,08h 05m,INR 569,30 Seats available,"3.8
5",https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Eluru to Hyderabad
APSRTC - 4822,Super Luxury (Non AC Seater 2+2 Push Back),21:15,05:15,08h 00m,INR 569,19 Seats available,"4.6
33",https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Eluru to Hyderabad
APSRTC - 4935,Super Luxury (Non AC Seater 2+2 Push Back),21:45,05:35,07h 50m,INR 569,34 Seats available,"3.4
31",https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Eluru to Hyderabad
APSRTC - 2552,Super Luxury (Non AC Seater 2+2 Push Back),21:50,04:40,06h 50m,INR 569,22 Seats available,"3.4
30",https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Eluru to Hyderabad
APSRTC - 4790,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),22:00,05:20,07h 20m,INR 874,32 Seats available,"3.9
106",https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Eluru to Hyderabad
APSRTC - 4971,Super Luxury (Non AC Seater 2+2 Push Back),22:00,05:55,07h 55m,INR 569,19 Seats available,"4.4
47",https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Eluru to Hyderabad
APSRTC - 4995,INDRA(A.C. Seater),22:15,05:40,07h 25m,INR 688,30 Seats available,"4.1
73",https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Eluru to Hyderabad
APSRTC - 2558,Super Luxury (Non AC Seater 2+2 Push Back),22:20,06:35,08h 15m,INR 569,19 Seats available,"2.7
25",https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Eluru to Hyderabad
APSRTC - 4814,Super Luxury (Non AC Seater 2+2 Push Back),22:30,05:10,06h 40m,INR 569,26 Seats available,"4.5
67",https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Eluru to Hyderabad
APSRTC - 4788,STAR LINER(NON-AC SLEEPER 2+1),22:30,05:45,07h 15m,INR 738,20 Seats available,"3.6
35",https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Eluru to Hyderabad
LVP Travels,A/C Seater / Sleeper (2+1),21:20,05:30,08h 10m,INR 510,19 Seats available,"4.3
211",https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Eluru to Hyderabad
NueGo,Electric A/C Seater (2+2),22:05,06:27,08h 22m,427,12 Seats available,"4.1
404",https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Eluru to Hyderabad
Go Tour Travels and Holidays,A/C Sleeper (2+1),23:25,07:03,07h 38m,INR 690,14 Seats available,"4.3
106",https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Eluru to Hyderabad
Nani Svkdt Travels,A/C Sleeper (2+1),21:45,05:26,07h 41m,773,17 Seats available,"4.1
185",https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Eluru to Hyderabad
NueGo,Electric A/C Seater (2+2),22:50,07:12,08h 22m,427,18 Seats available,"3.9
411",https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Eluru to Hyderabad
APSRTC - 2201,Super Luxury (Non AC Seater 2+2 Push Back),16:30,22:45,06h 15m,INR 386,34 Seats available,3.8,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,Visakhapatnam to Amalapuram
APSRTC - 2542,Super Luxury (Non AC Seater 2+2 Push Back),17:00,23:15,06h 15m,INR 386,34 Seats available,3.8,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,Visakhapatnam to Amalapuram
APSRTC - 2215,Super Luxury (Non AC Seater 2+2 Push Back),17:30,23:45,06h 15m,INR 386,34 Seats available,"4.1
7",https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,Visakhapatnam to Amalapuram
APSRTC - 2834,Super Luxury (Non AC Seater 2+2 Push Back),18:15,00:15,06h 00m,INR 386,34 Seats available,"2.4
6",https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,Visakhapatnam to Amalapuram
APSRTC - 2579,Super Luxury (Non AC Seater 2+2 Push Back),19:40,01:55,06h 15m,INR 386,34 Seats available,"2.4
7",https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,Visakhapatnam to Amalapuram
APSRTC - 2581,Super Luxury (Non AC Seater 2+2 Push Back),20:15,02:00,05h 45m,INR 386,34 Seats available,"2.6
5",https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,Visakhapatnam to Amalapuram
APSRTC - 2543,Super Luxury (Non AC Seater 2+2 Push Back),21:10,03:25,06h 15m,INR 386,34 Seats available,"3.0
12",https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,Visakhapatnam to Amalapuram
APSRTC - 24280,Super Luxury (Non AC Seater 2+2 Push Back),21:40,03:30,05h 50m,INR 386,34 Seats available,3.8,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,Visakhapatnam to Amalapuram
APSRTC - 2533,Super Luxury (Non AC Seater 2+2 Push Back),22:00,04:15,06h 15m,INR 386,34 Seats available,"4.3
38",https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,Visakhapatnam to Amalapuram
APSRTC - 2408,INDRA(A.C. Seater),22:15,03:45,05h 30m,INR 467,35 Seats available,"4.4
51",https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,Visakhapatnam to Amalapuram
APSRTC - 3321,Super Luxury (Non AC Seater 2+2 Push Back),22:45,04:45,06h 00m,INR 386,34 Seats available,"4.3
38",https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,Visakhapatnam to Amalapuram
APSRTC - 8309,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",22:45,04:30,05h 45m,INR 369,35 Seats available,"1.4
5",https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,Visakhapatnam to Amalapuram
APSRTC - 2525,Super Luxury (Non AC Seater 2+2 Push Back),23:00,05:15,06h 15m,INR 386,28 Seats available,"4.0
71",https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,Visakhapatnam to Amalapuram
APSRTC - 24282,Super Luxury (Non AC Seater 2+2 Push Back),23:00,04:55,05h 55m,INR 386,34 Seats available,"4.2
5",https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,Visakhapatnam to Amalapuram
APSRTC - 3415,Super Luxury (Non AC Seater 2+2 Push Back),23:30,05:30,06h 00m,INR 386,34 Seats available,"3.4
19",https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,Visakhapatnam to Amalapuram
Morning Star Travels,A/C Sleeper (2+1),21:10,04:55,07h 45m,INR 790,23 Seats available,"3.8
15",https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,Visakhapatnam to Amalapuram
Navayuga Travels,A/C Sleeper (2+1),22:00,03:05,05h 05m,INR 940,11 Seats available,3.6,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,Visakhapatnam to Amalapuram
Sai RK Travels,Non A/C Seater / Sleeper (2+1),22:40,03:30,04h 50m,INR 999,1 Seat available,3.4,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,Visakhapatnam to Amalapuram
APSRTC - 52516,Express(Non AC Seater),17:00,20:50,03h 50m,INR 190,31 Seats available,"2.2
48",https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
APSRTC - 6824,Express(Non AC Seater),17:15,20:45,03h 30m,INR 205,43 Seats available,3.5,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
APSRTC - 52511,Express(Non AC Seater),18:00,21:30,03h 30m,INR 225,33 Seats available,3.5,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
APSRTC - 15306,Express(Non AC Seater),18:45,00:45,06h 00m,INR 205,33 Seats available,3.5,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
APSRTC - 52545,Express(Non AC Seater),20:30,00:30,04h 00m,INR 205,45 Seats available,3.5,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
APSRTC - 6846,Express(Non AC Seater),21:45,01:30,03h 45m,INR 188,45 Seats available,"3.4
40",https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
APSRTC - 52509,Express(Non AC Seater),23:00,03:00,04h 00m,INR 225,38 Seats available,3.5,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
APSRTC - 6149,Super Luxury (Non AC Seater 2+2 Push Back),23:20,04:15,04h 55m,INR 301,31 Seats available,"4.8
28",https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
Ahobila Travels,Non A/C Seater / Sleeper (2+1),23:30,05:30,06h 00m,INR 399,21 Seats available,"3.5
9",https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
Maheswari Travels,Non A/C Seater / Sleeper (2+1),23:45,05:50,06h 05m,INR 399,25 Seats available,"3.5
11",https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
SEVEN HILLS TRAVELS,Non A/C Seater / Sleeper (2+1),23:59,05:00,05h 01m,INR 450,29 Seats available,"3.9
8",https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),23:59,05:00,05h 01m,INR 400,30 Seats available,"3.7
7",https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
Indu Travels,Non A/C Seater / Sleeper (2+1),23:59,05:00,05h 01m,379,29 Seats available,"3.6
12",https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
APSRTC - 5557,SAPTAGIRI EXPRESS,16:45,20:00,03h 15m,INR 149,44 Seats available,"3.0
6",https://www.redbus.in/bus-tickets/chennai-to-tirupathi,Chennai to Tirupati
APSRTC - 5439,INDRA(A.C. Seater),17:00,20:00,03h 00m,INR 253,36 Seats available,3.9,https://www.redbus.in/bus-tickets/chennai-to-tirupathi,Chennai to Tirupati
APSRTC - 6299,Super Luxury (Non AC Seater 2+2 Push Back),17:40,21:30,03h 50m,INR 209,33 Seats available,"4.1
8",https://www.redbus.in/bus-tickets/chennai-to-tirupathi,Chennai to Tirupati
APSRTC - 5561,SAPTAGIRI EXPRESS,17:50,21:05,03h 15m,INR 149,46 Seats available,"2.9
9",https://www.redbus.in/bus-tickets/chennai-to-tirupathi,Chennai to Tirupati
APSRTC - 47482,INDRA(A.C. Seater),18:00,21:00,03h 00m,INR 253,38 Seats available,3.9,https://www.redbus.in/bus-tickets/chennai-to-tirupathi,Chennai to Tirupati
APSRTC - 6936,Super Luxury (Non AC Seater 2+2 Push Back),18:30,22:00,03h 30m,INR 222,33 Seats available,3.9,https://www.redbus.in/bus-tickets/chennai-to-tirupathi,Chennai to Tirupati
APSRTC - 5573,SAPTAGIRI EXPRESS,18:50,22:05,03h 15m,INR 149,46 Seats available,"3.5
14",https://www.redbus.in/bus-tickets/chennai-to-tirupathi,Chennai to Tirupati
APSRTC - 6739,Super Luxury (Non AC Seater 2+2 Push Back),19:00,22:15,03h 15m,INR 222,30 Seats available, ,https://www.redbus.in/bus-tickets/chennai-to-tirupathi,Chennai to Tirupati
APSRTC - 47492,INDRA(A.C. Seater),19:00,22:00,03h 00m,INR 253,38 Seats available,"3.7
29",https://www.redbus.in/bus-tickets/chennai-to-tirupathi,Chennai to Tirupati
APSRTC - 6297,Super Luxury (Non AC Seater 2+2 Push Back),19:15,23:05,03h 50m,INR 209,33 Seats available,"3.9
6",https://www.redbus.in/bus-tickets/chennai-to-tirupathi,Chennai to Tirupati
APSRTC - 51039,Super Luxury (Non AC Seater 2+2 Push Back),20:00,23:30,03h 30m,INR 222,33 Seats available,3.9,https://www.redbus.in/bus-tickets/chennai-to-tirupathi,Chennai to Tirupati
APSRTC - 47088,INDRA(A.C. Seater),20:00,23:00,03h 00m,INR 253,37 Seats available,"4.0
35",https://www.redbus.in/bus-tickets/chennai-to-tirupathi,Chennai to Tirupati
APSRTC - 6445,Super Luxury (Non AC Seater 2+2 Push Back),20:20,23:45,03h 25m,INR 209,32 Seats available,3.9,https://www.redbus.in/bus-tickets/chennai-to-tirupathi,Chennai to Tirupati
APSRTC - 6244,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",20:30,23:45,03h 15m,INR 204,37 Seats available,"3.7
5",https://www.redbus.in/bus-tickets/chennai-to-tirupathi,Chennai to Tirupati
APSRTC - 6167,Super Luxury (Non AC Seater 2+2 Push Back),20:45,23:59,03h 14m,INR 200,33 Seats available,"2.0
5",https://www.redbus.in/bus-tickets/chennai-to-tirupathi,Chennai to Tirupati
NueGo,Electric A/C Seater (2+2),16:30,20:10,03h 40m,238,2 Seats available,"4.4
409",https://www.redbus.in/bus-tickets/chennai-to-tirupathi,Chennai to Tirupati
CGR Travels,Non A/C Seater / Sleeper (2+1),20:00,01:30,05h 30m,INR 270,11 Seats available,"3.8
100",https://www.redbus.in/bus-tickets/chennai-to-tirupathi,Chennai to Tirupati
VRCR Travels,Non A/C Seater / Sleeper (2+1),21:50,01:20,03h 30m,INR 399,21 Seats available,"3.3
33",https://www.redbus.in/bus-tickets/chennai-to-tirupathi,Chennai to Tirupati
NueGo,Electric A/C Seater (2+2),22:40,03:05,04h 25m,238,34 Seats available,"4.5
239",https://www.redbus.in/bus-tickets/chennai-to-tirupathi,Chennai to Tirupati
NueGo,Electric A/C Seater (2+2),23:00,02:40,03h 40m,238,33 Seats available,"4.5
352",https://www.redbus.in/bus-tickets/chennai-to-tirupathi,Chennai to Tirupati
APSRTC - 2865,Super Luxury (Non AC Seater 2+2 Push Back),18:30,04:30,10h 00m,INR 686,22 Seats available,"3.5
40",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
APSRTC - 4943,Super Luxury (Non AC Seater 2+2 Push Back),19:00,05:50,10h 50m,INR 718,33 Seats available,"3.9
14",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
APSRTC - 2785,Super Luxury (Non AC Seater 2+2 Push Back),19:30,03:15,07h 45m,INR 728,33 Seats available,"3.7
19",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
APSRTC - 2781,Super Luxury (Non AC Seater 2+2 Push Back),19:45,05:00,09h 15m,INR 700,27 Seats available,"3.0
28",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
APSRTC - 2586,Super Luxury (Non AC Seater 2+2 Push Back),20:15,05:15,09h 00m,INR 728,25 Seats available,"3.6
30",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
